id,monkey_id,iop,icp,torch_present,scan_shape,constructed_filepath,training,oct_present,tiff_present,original scan folder (OCT),original scan folder (tiff),original scan file,scan date,scan time,eyeball (od or os),scan area,scan notes,handler,eric notes,exists,mean_pixel_intensity_y,median_pixel_intensity_y,min_pixel_intensity_y,max_pixel_intensity_y,25th_pixel_intensity_y,75th_pixel_intensity_y,std_pixel_intensity_y
815,6,15,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/15/8.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/15,monkey_6_6.9.15/raw and bog/OS/icp10/15,8,6/9/2015,3:48:00,OS,5x5,,farris,,TRUE,34.7799988,30.8799992,0,243.770004,19.5300007,44.9799995,22.1800003
816,6,30,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/30/3.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/30,monkey_6_6.9.15/raw and bog/OS/icp10/30,3,6/9/2015,3:53:00,OS,7x7,,farris,,TRUE,43.4300003,35.4500008,0,231.309998,22.3400002,55.7599983,30.4500008
817,6,30,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/30/4.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/30,monkey_6_6.9.15/raw and bog/OS/icp10/30,4,6/9/2015,3:54:00,OS,7x7,,farris,,TRUE,43.3800011,35.4799995,0,232.710007,22.3799992,55.6500015,30.3500004
818,6,30,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/30/5.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/30,monkey_6_6.9.15/raw and bog/OS/icp10/30,5,6/9/2015,3:56:00,OS,7x7,,farris,,TRUE,39.75,33.8600006,0,220.699997,21.3299999,50.75,26.7299995
819,6,30,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/30/6.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/30,monkey_6_6.9.15/raw and bog/OS/icp10/30,6,6/9/2015,3:57:00,OS,7x7,,farris,,TRUE,39.8400002,33.9199982,0,234.179993,21.3700008,50.8699989,26.75
820,6,30,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/30/7.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/30,monkey_6_6.9.15/raw and bog/OS/icp10/30,7,6/9/2015,3:58:00,OS,5x5,,farris,,TRUE,37.8800011,32.6199989,0,252.009995,20.5599995,48.4700012,25.4300003
821,6,30,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/30/8.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/30,monkey_6_6.9.15/raw and bog/OS/icp10/30,8,6/9/2015,3:59:00,OS,5x5,,farris,,TRUE,37.8699989,32.6800003,0,252.610001,20.6100006,48.4399986,25.3500004
822,6,40,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/40/2.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/40,monkey_6_6.9.15/raw and bog/OS/icp10/40,2,6/9/2015,4:03:00,OS,7x7,,farris,,TRUE,48.8899994,38.6699982,0,247.740005,24.3299999,63.6399994,35.2400017
823,6,40,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/40/3.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/40,monkey_6_6.9.15/raw and bog/OS/icp10/40,3,6/9/2015,4:04:00,OS,7x7,,farris,,TRUE,48.6599998,38.75,0,253.630005,24.4300003,63.0699997,34.8699989
824,6,40,11,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/40/4.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/40,monkey_6_6.9.15/raw and bog/OS/icp10/40,4,6/9/2015,4:06:00,OS,7x7,,farris,,TRUE,35.1699982,31.5100002,0,233.460007,20.0499992,45.1100006,22.3199997
825,6,40,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/40/5.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/40,monkey_6_6.9.15/raw and bog/OS/icp10/40,5,6/9/2015,4:06:00,OS,7x7,,farris,,TRUE,34.8499985,31.3500004,0,238.240005,19.9500008,44.7799988,21.9799995
826,6,40,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/40/6.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/40,monkey_6_6.9.15/raw and bog/OS/icp10/40,6,6/9/2015,4:07:00,OS,5x5,,farris,,TRUE,35.9500008,31.5,0,250.559998,19.9599991,45.8800011,23.8099995
827,6,40,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/40/7.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/40,monkey_6_6.9.15/raw and bog/OS/icp10/40,7,6/9/2015,4:08:00,OS,5x5,,farris,,TRUE,35.6899986,31.4400005,0,248.940002,19.9699993,45.6100006,23.4200001
828,6,8,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/8/2.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/8,monkey_6_6.9.15/raw and bog/OS/icp10/8,2,6/9/2015,4:13:00,OS,7x7,,farris,,TRUE,40.3699989,33.2299995,0,224.089996,20.9400005,51.5400009,28.2999992
829,6,8,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/8/3.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/8,monkey_6_6.9.15/raw and bog/OS/icp10/8,3,6/9/2015,4:14:00,OS,7x7,,farris,,TRUE,40.2299995,33.2799988,0,227.070007,20.9799995,51.2999992,28.0499992
830,6,8,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/8/4.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/8,monkey_6_6.9.15/raw and bog/OS/icp10/8,4,6/9/2015,4:16:00,OS,7x7,,farris,,TRUE,40.3400002,33.5900002,0,250.740005,21.1200008,51.1100006,28.1599998
831,6,8,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/8/5.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/8,monkey_6_6.9.15/raw and bog/OS/icp10/8,5,6/9/2015,4:17:00,OS,7x7,,farris,,TRUE,37.8400002,32.2999992,0,235.130005,20.3600006,48.2599983,25.5599995
832,6,8,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/8/6.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/8,monkey_6_6.9.15/raw and bog/OS/icp10/8,6,6/9/2015,4:18:00,OS,5x5,,farris,,TRUE,37.5400009,32.2999992,0,241,20.3500004,47.9300003,25.2399998
833,6,8,10,TRUE,"[512, 512, 2048]",monkey_6_6.9.15/raw and bog/OS/icp10/8/7.oct,TRUE,TRUE,FALSE,monkey_6_6.9.15/raw and bog/OS/icp10/8,monkey_6_6.9.15/raw and bog/OS/icp10/8,7,6/9/2015,4:19:00,OS,5x5,,farris,,TRUE,37.4799995,32.2299995,0,241.759995,20.3099995,47.8699989,25.1900005
834,7,14.9,1.9,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000198.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000198.OCT,acute_monkey1_OD_V_3x3_0_0000218.tif,monkey_7_5.18.16/raw,,198,5/18/16,,OD,6x6,,farris,,TRUE,103.080002,96.9199982,0.20999999,255,82.4800034,116.139999,33.1599998
835,7,14.9,2,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000218.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000218.OCT,acute_monkey1_OD_V_3x3_0_0000218.tif,monkey_7_5.18.16/raw,,218,5/19/16,,OD,3x3,,farris,,TRUE,108.379997,101.75,0,255,86.3799973,123.25,34.1699982
836,7,30.5,2.3,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000226.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000226.OCT,,monkey_7_5.18.16/raw,,226,5/20/16,3:00:00,OD,6x6,,farris,,TRUE,104.360001,96.8600006,0.03,255,82.3399963,118.459999,34.4399986
837,7,30.5,2.3,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000230.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000230.OCT,,monkey_7_5.18.16/raw,,230,5/21/16,,OD,6x6,,farris,,TRUE,104.050003,96.7600021,0.34,255,82.2900009,117.989998,34.1100006
838,7,30.5,2.3,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000234.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000234.OCT,,monkey_7_5.18.16/raw,,234,5/22/16,3:02:00,OD,5x5,,farris,,TRUE,105.019997,99.6500015,0.58999997,255,84.7799988,119.410004,31.6900005
839,7,30.5,2.3,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000238.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000238.OCT,,monkey_7_5.18.16/raw,,238,5/23/16,3:02:00,OD,3x3,,farris,,TRUE,107.720001,101.470001,0,255,85.9599991,123.669998,33.3800011
840,7,30.5,10,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000346.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000346.OCT,,monkey_7_5.18.16/raw,,346,5/24/16,4:31:00,OD,6x6,,farris,,TRUE,107.650002,98.3000031,0,255,83.3600006,121.779999,38.2799988
841,7,30.5,10,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000354.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000354.OCT,,monkey_7_5.18.16/raw,,354,5/25/16,,OD,5x5,,farris,,TRUE,107.040001,100.400002,0,255,85.5199966,120.730003,33.8699989
842,7,30.5,10,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000358.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000358.OCT,,monkey_7_5.18.16/raw,,358,5/26/16,,OD,3x3,,farris,,TRUE,109.269997,101.309998,0.41999999,255,85.9800034,124.480003,35.9399986
843,7,30.7,22.8,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000426.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000426.OCT,,monkey_7_5.18.16/raw,,426,5/27/16,5:42:00,OD,6x6,,farris,,TRUE,107.080002,99.0100021,0,255,84,121.050003,36.5099983
844,7,30.8,31.5,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000522.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000522.OCT,,monkey_7_5.18.16/raw,,522,5/28/16,6:53:00,OD,6x6,,farris,,TRUE,102.709999,96.5999985,0.34999999,255,82.3099976,114.620003,33.3899994
845,7,30.8,33,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000530.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000530.OCT,,monkey_7_5.18.16/raw,,530,5/29/16,,OD,5x5,,farris,,TRUE,100.459999,96.0100021,0.43000001,255,81.9599991,113.550003,29.3700008
846,7,30.8,34,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000534.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000534.OCT,,monkey_7_5.18.16/raw,,534,5/30/16,,OD,3x3,,farris,,TRUE,102.699997,98.4000015,0.11,255,83.8700027,116.510002,29.5400009
847,7,40.8,2.3,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000250.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000250.OCT,,monkey_7_5.18.16/raw,,250,5/31/16,3:14:00,OD,6x6,,farris,,TRUE,103.220001,97.1600037,0,255,82.5800018,117,32.3600006
848,7,40.8,2.3,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000254.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000254.OCT,,monkey_7_5.18.16/raw,,254,6/1/16,,OD,6x6,,farris,,TRUE,103.18,97.1900024,0.18000001,255,82.5899963,116.93,32.2700005
849,7,40.8,2.6,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000262.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000262.OCT,,monkey_7_5.18.16/raw,,262,6/2/16,,OD,3x3,,farris,,TRUE,108.610001,103.290001,0,255,87.7300034,124.400002,32.0299988
850,7,40.5,9.5,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000366.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000366.OCT,,monkey_7_5.18.16/raw,,366,6/3/16,4:46:00,OD,6x6,,farris,,TRUE,108.449997,98.6900024,0.08,255,83.6900024,122.949997,39
851,7,40.5,9.5,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000374.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000374.OCT,,monkey_7_5.18.16/raw,,374,6/4/16,,OD,5x5,,farris,,TRUE,106.510002,100.599998,0.20999999,255,85.9300003,119.739998,32.7200012
852,7,40.5,10,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000378.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000378.OCT,,monkey_7_5.18.16/raw,,378,6/5/16,,OD,3x3,,farris,,TRUE,104.169998,99.3399963,0.09,255,84.6100006,118.040001,30.8600006
853,7,40.6,23,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000446.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000446.OCT,,monkey_7_5.18.16/raw,,446,6/6/16,5:56:00,OD,6x6,,farris,,TRUE,105.849998,97.6200027,0.15000001,255,82.9599991,119.260002,36.4700012
854,7,40.6,23,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000454.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000454.OCT,,monkey_7_5.18.16/raw,,454,6/7/16,,OD,5x5,,farris,,TRUE,102.940002,97.9400024,0.27000001,255,83.5,116.190002,30.9899998
855,7,40.4,33.6,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000542.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000542.OCT,,monkey_7_5.18.16/raw,,542,6/8/16,7:09:00,OD,6x6,,farris,,TRUE,105.839996,96.6999969,0,255,82.2300034,119.239998,37.1300011
856,7,5.7,2.2,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000286.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000286.OCT,,monkey_7_5.18.16/raw,,286,6/9/16,3:31:00,OD,6x6,,farris,,TRUE,102.339996,95.9899979,0.19,255,81.8399963,114.400002,33.1399994
857,7,5.7,2.3,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000306.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000306.OCT,,monkey_7_5.18.16/raw,,306,6/10/16,3:43:00,OD,5x5,,farris,,TRUE,105.5,98.9899979,0,255,84.3300018,119.230003,33.1500015
858,7,5.7,2.4,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000310.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000310.OCT,,monkey_7_5.18.16/raw,,310,6/11/16,3:45:00,OD,3x3,,farris,,TRUE,107.290001,101.699997,0.76999998,255,86.8899994,121.260002,31.7700005
859,7,5.5,10,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000386.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000386.OCT,,monkey_7_5.18.16/raw,,386,6/12/16,5:02:00,OD,6x6,,farris,,TRUE,106.279999,97.9199982,0,255,83.1299973,119.959999,36.7299995
860,7,5.5,10,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000394.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000394.OCT,,monkey_7_5.18.16/raw,,394,6/13/16,,OD,5x5,,farris,,TRUE,102.139999,97.5699997,0,255,83.1200027,115.610001,30.1900005
861,7,5.5,10,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000398.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000398.OCT,,monkey_7_5.18.16/raw,,398,6/14/16,,OD,3x3,,farris,,TRUE,103.669998,98.0699997,0.09,255,83.2900009,118.040001,31.7700005
863,7,5.5,34,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000574.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000574.OCT,,monkey_7_5.18.16/raw,,574,6/16/16,7:27:00,OD,6x6,,farris,,TRUE,101.690002,95.6500015,0.19,255,81.5500031,114.080002,32
864,7,5.5,34,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000582.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000582.OCT,,monkey_7_5.18.16/raw,,582,6/17/16,,OD,5x5,,farris,,TRUE,97.9000015,95.3300018,0,255,81.3499985,111.900002,26.1599998
865,7,5.5,34,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000586.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000586.OCT,,monkey_7_5.18.16/raw,,586,6/18/16,,OD,3x3,,farris,,TRUE,104.050003,97.5100021,0,255,82.3399963,121.620003,32.7299995
866,7,15.8,9.6,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000322.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000322.OCT,,monkey_7_5.18.16/raw,,322,6/19/16,4:16:00,OD,6x6,,farris,,TRUE,105.959999,97.5299988,0.92000002,255,82.7900009,119.629997,36.6300011
867,7,15.7,9.9,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_5x5_0_0000330.OCT,TRUE,acute_monkey1_OD_V_5x5_0_0000330.OCT,,monkey_7_5.18.16/raw,,330,6/20/16,,OD,5x5,,farris,,TRUE,103.089996,99.0400009,0,255,84.4899979,116.660004,29.3500004
868,7,15.7,9.7,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_3x3_0_0000334.OCT,TRUE,acute_monkey1_OD_V_3x3_0_0000334.OCT,,monkey_7_5.18.16/raw,,334,6/21/16,,OD,3x3,,farris,,TRUE,106.099998,100.639999,0.88999999,255,85.7099991,120.360001,31.7099991
869,7,15.5,24,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000406.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000406.OCT,,monkey_7_5.18.16/raw,,406,6/22/16,5:25:00,OD,6x6,,farris,,TRUE,106.279999,98.8199997,0,255,83.9199982,119.82,35.5699997
870,7,,33,TRUE,"[400, 400, 1024]",monkey_7_5.18.16/raw/acute_monkey1_OD_V_6x6_0_0000502.OCT,TRUE,acute_monkey1_OD_V_6x6_0_0000502.OCT,,monkey_7_5.18.16/raw,,502,6/23/16,6:38:00,OD,6x6,,farris,,TRUE,106.199997,97.0800018,0.43000001,255,82.5500031,120,37.4199982
871,8,15,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_6x6_0_0000202.OCT,TRUE,acute2_OD_V_6x6_0_0000202.OCT,,monkey_8_5.26.16/raw,,202,5/26/16,10:54:00,OD,6x6,,farris,,TRUE,107.110001,97.3899994,0.49000001,255,82.5699997,121.75,38.6199989
872,8,15,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_6x6_0_0000207.OCT,TRUE,acute2_OD_V_6x6_0_0000207.OCT,,monkey_8_5.26.16/raw,,207,5/26/16,,OD,6x6,,farris,,TRUE,107.620003,97.4599991,0,255,82.6200027,122.610001,39.2400017
873,8,15,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_5x5_0_0000212.OCT,TRUE,acute2_OD_V_5x5_0_0000212.OCT,,monkey_8_5.26.16/raw,,212,5/26/16,10:57:00,OD,5x5,,farris,,TRUE,102.089996,96.4599991,0.22,255,82,115.779999,31.9300003
874,8,15,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000217.OCT,TRUE,acute2_OD_V_3x3_0_0000217.OCT,,monkey_8_5.26.16/raw,,217,5/26/16,11:00:00,OD,3x3,,farris,,TRUE,103.550003,97.1999969,0.08,255,82.4100037,118.150002,33.1599998
875,8,15,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000222.OCT,TRUE,acute2_OD_V_3x3_0_0000222.OCT,,monkey_8_5.26.16/raw,,222,5/26/16,,OD,3x3,,farris,,TRUE,108.870003,101.989998,0.68000001,255,86.6100006,123.300003,34.7700005
876,8,15,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/ACUTE2_OD_V_3X3_0_REGAVG0000227.OCT,TRUE,ACUTE2_OD_V_3X3_0_REGAVG0000227.OCT,,monkey_8_5.26.16/raw,,227,5/26/16,,OD,3x3,,farris,,TRUE,108.699997,98.8199997,32.2999992,255,87.9700012,117.800003,31.0900002
877,8,15,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000232.OCT,TRUE,acute2_OD_V_3x3_0_0000232.OCT,,monkey_8_5.26.16/raw,,232,5/26/16,11:06:00,OD,3x3,,farris,,TRUE,110.589996,103.160004,0,255,87.5400009,125.760002,35.5600014
878,8,30,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_5x5_0_0000272.OCT,TRUE,acute2_OD_V_5x5_0_0000272.OCT,,monkey_8_5.26.16/raw,,272,5/26/16,11:44:00,OD,5x5,,farris,,TRUE,102.980003,98.6100006,0,255,84.1299973,116.300003,29.8999996
879,8,30.3,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000277.OCT,TRUE,acute2_OD_V_3x3_0_0000277.OCT,,monkey_8_5.26.16/raw,,277,5/26/16,11:45:00,OD,3x3,,farris,,TRUE,102.93,98.5199966,0,255,83.9000015,116.639999,30.1299992
880,8,30.3,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000282.OCT,TRUE,acute2_OD_V_3x3_0_0000282.OCT,,monkey_8_5.26.16/raw,,282,5/26/16,,OD,3x3,,farris,,TRUE,104.199997,98.7099991,0,255,83.8899994,118.209999,31.9699993
881,8,30.3,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000287.OCT,TRUE,acute2_OD_V_3x3_0_0000287.OCT,,monkey_8_5.26.16/raw,,287,5/26/16,11:48:00,OD,3x3,,farris,,TRUE,104.07,98.6500015,0.1,255,83.7300034,118.519997,31.7299995
882,8,40.4,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_5x5_0_0000327.OCT,TRUE,acute2_OD_V_5x5_0_0000327.OCT,,monkey_8_5.26.16/raw,,327,5/26/16,12:04:00,OD,5x5,,farris,,TRUE,103.18,99.0500031,0.18000001,255,84.4700012,117.099998,29.4599991
883,8,40.4,5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000332.OCT,TRUE,acute2_OD_V_3x3_0_0000332.OCT,,monkey_8_5.26.16/raw,,332,5/26/16,12:05:00,OD,3x3,,farris,,TRUE,105.730003,99.7399979,0,255,84.7300034,120.650002,32.6800003
884,8,40.4,5,FALSE,,monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000337.OCT,TRUE,acute2_OD_V_3x3_0_0000337.OCT,,monkey_8_5.26.16/raw,,337,5/26/16,,OD,3x3,,farris,,TRUE,,,,,,,
885,8,8.4,5.4,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_5x5_0_0000382.OCT,TRUE,acute2_OD_V_5x5_0_0000382.OCT,,monkey_8_5.26.16/raw,,382,5/26/16,12:24:00,OD,5x5,,farris,,TRUE,103.919998,98.4400024,0.15000001,255,83.8000031,117.970001,31.4599991
886,8,8.4,5.4,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000387.OCT,TRUE,acute2_OD_V_3x3_0_0000387.OCT,,monkey_8_5.26.16/raw,,387,5/26/16,12:25:00,OD,3x3,,farris,,TRUE,103.860001,98.9800034,0.54000002,255,84.3000031,117.959999,30.6499996
887,8,8.4,5.4,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000392.OCT,TRUE,acute2_OD_V_3x3_0_0000392.OCT,,monkey_8_5.26.16/raw,,392,5/26/16,,OD,3x3,,farris,,TRUE,105.620003,99.6900024,0.25,255,84.8099976,119.93,32.4799995
888,8,8.4,5.4,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000397.OCT,TRUE,acute2_OD_V_3x3_0_0000397.OCT,,monkey_8_5.26.16/raw,,397,5/26/16,,OD,3x3,,farris,,TRUE,104.360001,98.3600006,0,255,83.5699997,119.349998,32.1599998
889,8,15.2,10.2,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_5x5_0_0000447.OCT,TRUE,acute2_OD_V_5x5_0_0000447.OCT,,monkey_8_5.26.16/raw,,447,5/26/16,1:25:00,OD,5x5,,farris,,TRUE,99.5,95.6200027,0,255,81.6299973,112.400002,28.8299999
890,8,15.2,10.2,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000452.OCT,TRUE,acute2_OD_V_3x3_0_0000452.OCT,,monkey_8_5.26.16/raw,,452,5/26/16,1:41:00,OD,3x3,,farris,,TRUE,99.4899979,96,0.1,255,81.8799973,112.809998,28.1700001
